100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,true,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
100,false,hat,0,coin.png
